2013739599	1
2014773200	2
2015293610	1
2015731321	1
2016662222	1
2017557545	1
2017841200	1
2018671677	1
2019070044	1
2033483199	1
2036220973	1
2039346331	1
2122060029	1
2122198886	1
2122227999	1
2122283301	1
2122330005	1
2122348000	1
2122650307	1
2122741166	1
2122791700	1
2122811111	1
2122891600	1
2123006083	1
2123040452	1
2123040707	1
2123041111	1
2123042222	1
2123043612	1
2123048080	1
2123333333	1
2123373333	1
2123430300	1
2123551727	1
2123601111	1
2123606241	1
2123642000	1
2123970004	1
2124200101	1
2124261010	1
2124272727	1
2124311900	1
2124315555	1
2124340400	2
2124706017	1
2124777777	1
2125050555	1
2125296060	1
2125612600	1
2125673879	1
2125710080	1
2126298833	1
2126478400	1
2126478401	1
2126530087	1
2126633333	1
2126638080	1
2126663939	1
2126666666	1
2126904000	1
2126942222	1
2127141900	1
2127225555	1
2127277800	1
2127365405	1
2127411562	1
2127497777	1
2127520133	1
2127577788	1
2127777777	1
2127877777	1
2128616300	1
2128799410	1
2129231111	1
2129231212	1
2129232281	1
2129236565	1
2129236800	1
2129238787	1
2129261021	1
2129274600	1
2129440906	1
2129650889	1
2129665678	1
2129666400	1
3472290000	1
3472341474	1
3472348431	1
3473184444	1
3473874263	1
3473900666	1
3474651844	1
3474892632	1
3474944349	1
3475510593	1
3475540100	1
3475703748	1
3475878364	1
3476129290	1
3476151595	1
3476446822	1
3476666666	1
3478655876	1
3479322498	1
3479832800	1
3479916111	1
4154758459	1
4158861718	1
5162331931	1
5162441544	1
5162850750	2
5163275466	1
5163541616	1
5163543337	1
5163712622	1
5164183303	1
5164391666	1
5164621717	1
5164884600	1
5165022018	1
5165369600	1
5165400040	1
5167921735	1
5168225555	1
5168612019	1
5169435140	1
6317531234	1
6317767786	1
6462287101	1
6462349911	1
6462668282	1
6462960388	2
6463416588	1
6463637027	1
6464200071	1
6464795686	1
6466534575	1
6466613333	1
6466653514	1
6466653597	1
6466657268	1
6466657304	1
6466657350	1
6466657402	1
6466657406	1
6466657439	1
6466657489	1
6466657536	1
6466657540	1
6466657562	1
6466657584	1
6467254995	1
6468446564	1
6468530201	1
6469200000	1
6469644686	1
7182045861	1
7182048412	1
7182055085	1
7182061616	1
7182063300	1
7182078085	1
7182091616	1
7182172308	1
7182188600	1
7182220600	1
7182221222	1
7182229999	1
7182243331	1
7182276666	1
7182300808	1
7182304490	1
