zip
0	3
000	5
0000	1
00000	16
00051	1
00141	1
00623	1
00637	1
00802	1
00840	1
00850	1
00968	1
01002	1
01010	1
01012	1
01014	1
01020	2
01028	1
01035	1
01040	2
01057	2
01062	1
01069	1
01085	1
01095	1
01109	3
01230	4
01253	1
01257	2
01258	1
01266	2
01267	2
01300	1
01364	1
01451	1
01453	1
01520	3
01524	1
01532	2
01560	1
01568	1
01581	2
01605	2
01610	1
01701	1
01748	1
01757	2
01770	1
01775	1
01801	5
01803	2
01810	6
01824	1
01830	2
01833	1
01840	2
01845	1
01854	1
01876	1
01880	1
01886	1
01887	2
01915	3
01921	1
01923	2
01930	1
01938	1
01960	2
01966	1
02018	1
02026	1
02033	1
02038	1
02048	1
02061	3
02062	2
02067	1
02081	1
02090	1
02093	1
02110	2
02114	1
02116	3
02118	5
02124	2
02127	1
02130	1
02131	1
02132	2
02134	2
02141	1
02142	1
02144	1
02148	1
02150	1
02180	1
02184	2
02189	1
02199	1
02210	1
02215	1
02301	1
02346	2
02347	1
02360	1
02420	2
02445	1
02451	1
02459	1
02462	1
02464	2
02472	2
02476	1
02478	1
02492	3
02536	2
02540	1
02554	2
02649	2
02653	1
02664	1
02703	1
02719	1
02720	1
02726	1
02740	1
02748	1
02762	1
02813	1
02818	1
02840	2
02852	1
02865	2
02874	1
02879	1
02888	1
02891	2
02906	1
02914	2
02915	1
02920	1
03038	1
03045	1
03049	1
03054	2
03060	1
03062	4
03077	1
03079	5
03087	2
03101	2
03102	1
03103	1
03106	1
03109	1
03110	1
03251	1
03301	1
03458	1
03801	3
03818	1
03820	1
03855	1
03861	1
03862	1
03885	2
03894	2
03903	1
04101	1
04103	1
04104	1
04294	1
04330	1
04401	1
04669	1
05251	1
05254	1
05340	1
05343	1
05346	2
05363	2
05401	2
05446	1
05495	1
05765	1
05775	1
06001	3
06010	1
06013	1
06019	2
06032	2
06033	3
06040	1
06051	2
06066	5
06067	4
06073	1
06074	1
06092	1
06095	1
06098	2
06103	1
06107	1
06108	4
06109	2
06111	1
06183	1
06241	1
06247	2
06250	2
06254	1
06282	1
06334	2
06355	1
06360	1
06371	1
06385	2
06390	1
06401	1
06404	1
06405	1
06409	2
06410	2
06413	1
06416	1
06418	2
06437	1
06442	1
06443	1
06450	4
06451	1
06457	2
06460	8
06461	5
06468	7
06470	6
06473	3
06477	1
06478	2
06482	2
06483	2
06484	13
06511	2
06513	1
06514	5
06515	1
06516	1
06524	1
06604	7
06605	6
06606	9
06607	7
06608	1
06610	4
06611	13
06612	2
06614	8
06615	1
06702	1
06704	1
06705	1
06706	1
06708	5
06710	1
06716	2
06751	1
06752	1
06754	2
06757	3
06759	2
06762	3
06763	4
06770	1
06776	10
06777	1
06779	1
06784	4
06790	3
06791	1
06796	2
06798	4
06801	5
06804	7
06807	13
06810	16
06811	12
06812	7
06813	1
06820	8
06824	14
06825	9
06830	29
06831	15
06840	22
06850	8
06851	20
06853	3
06854	11
06855	3
06870	8
06877	22
06878	6
06880	8
06881	1
06883	2
06890	4
06896	3
06897	10
06901	8
06902	35
06903	12
06905	14
06906	5
06907	4
07001	8
07002	61
07003	27
07004	52
07005	17
07006	12
07008	22
07009	7
07010	67
07011	50
07012	12
07013	22
07014	7
07016	110
07017	25
07018	15
07020	24
07021	1
07022	25
07023	9
07024	63
07026	15
07027	1
07028	5
07029	14
07030	44
07031	13
07032	23
07033	8
07034	3
07035	7
07036	32
07039	27
07040	15
07041	4
07042	16
07043	11
07044	7
07045	3
07046	2
07047	98
07050	16
07052	28
07054	9
07055	22
07057	12
07058	5
07059	9
07060	14
07062	1
07063	4
07064	4
07065	11
07066	16
07067	12
07068	3
07069	5
07070	49
07071	39
07072	12
07073	32
07074	1
07075	8
07076	13
07078	3
07079	7
07080	8
07081	4
07082	6
07083	26
07086	67
07087	105
07088	1
07090	21
07092	3
07093	183
